transaction_id,user_id,amount,amount_usd,currency,category,merchant,merchant_location,payment_method,transaction_date,is_fraud,fraud_type,description,day_of_week,hour,month
T00004542,U00183,17865427.37,1130.72,IDR,Rent,Landlord Payment,"Bandung, Indonesia",Bank Transfer,2024-01-08 09:36:40,0.0,,Rent purchase at Landlord Payment,Monday,9.0,1.0
T00014443,U00070,2723119.25,172.35,IDR,Groceries,Whole Foods,"Jakarta, Indonesia",Debit Card,2024-01-08 10:47:40,0.0,,Groceries purchase at Whole Foods,Monday,10.0,1.0
T00002048,U00028,1725.2,239.61,CNY,Healthcare,Health Clinic,"Shanghai, China",Bank Transfer,2024-01-08 10:51:28,0.0,,Healthcare purchase at Health Clinic,Monday,10.0,1.0
T00007335,U00167,343.31,343.31,USD,Emergency Fund,Emergency Savings,"Chicago, USA",Debit Card,2024-01-08 11:00:53,0.0,,Emergency Fund purchase at Emergency Savings,Monday,11.0,1.0
T00014540,U00212,11031683.21,698.21,IDR,Savings,High Yield Savings,"Bandung, Indonesia",Debit Card,2024-01-08 12:20:15,0.0,,Savings purchase at High Yield Savings,Monday,12.0,1.0
T00012733,U00231,1083.39,150.47,CNY,Groceries,Kroger,"Shanghai, China",Debit Card,2024-01-08 12:31:25,0.0,,Groceries purchase at Kroger,Monday,12.0,1.0
T00003883,U00211,1123337.33,71.1,IDR,Entertainment,Concert Hall,"Jakarta, Indonesia",Debit Card,2024-01-08 12:33:53,0.0,,Entertainment purchase at Concert Hall,Monday,12.0,1.0
T00011825,U00155,921.87,128.04,CNY,Groceries,Whole Foods,"Shanghai, China",Credit Card,2024-01-08 13:28:17,0.0,,Groceries purchase at Whole Foods,Monday,13.0,1.0
T00006431,U00120,4351.04,604.31,CNY,Savings,High Yield Savings,"Beijing, China",Credit Card,2024-01-08 13:46:01,1.0,rapid_succession,Savings purchase at High Yield Savings,Monday,13.0,1.0
T00014789,U00197,327.94,327.94,USD,Insurance,Health Insurance,"New York, USA",Credit Card,2024-01-08 13:53:11,0.0,,Insurance purchase at Health Insurance,Monday,13.0,1.0
T00010431,U00178,73.08,73.08,USD,Travel,Airline,"Los Angeles, USA",Digital Wallet,2024-01-08 13:56:04,0.0,,Travel purchase at Airline,Monday,13.0,1.0
T00003408,U00167,159.42,159.42,USD,Transportation,Parking,"New York, USA",Bank Transfer,2024-01-08 14:11:48,0.0,,Transportation purchase at Parking,Monday,14.0,1.0
T00012574,U00036,292.59,292.59,USD,Shopping,Mall Store,"Chicago, USA",Credit Card,2024-01-08 14:17:46,0.0,,Shopping purchase at Mall Store,Monday,14.0,1.0
T00006945,U00207,68.52,68.52,USD,Groceries,Walmart,"Chicago, USA",Debit Card,2024-01-08 14:31:12,0.0,,Groceries purchase at Walmart,Monday,14.0,1.0
T00004085,U00013,1157.9,160.82,CNY,Utilities,Water Dept,"Guangzhou, China",Digital Wallet,2024-01-08 16:35:48,0.0,,Utilities purchase at Water Dept,Monday,16.0,1.0
T00009596,U00232,890.14,123.63,CNY,Shopping,Best Buy,"Beijing, China",Bank Transfer,2024-01-08 17:22:20,0.0,,Shopping purchase at Best Buy,Monday,17.0,1.0
T00013736,U00133,20171637.78,1276.69,IDR,Rent,Housing Complex,"Surabaya, Indonesia",Credit Card,2024-01-08 18:23:41,0.0,,Rent purchase at Housing Complex,Monday,18.0,1.0
T00008525,U00145,44.56,44.56,USD,Dining,Fast Food C,"Los Angeles, USA",Bank Transfer,2024-01-08 18:26:43,0.0,,Dining purchase at Fast Food C,Monday,18.0,1.0
T00010253,U00061,526.35,526.35,USD,Investment,Stock Broker,"New York, USA",Debit Card,2024-01-08 18:29:54,0.0,,Investment purchase at Stock Broker,Monday,18.0,1.0
T00004524,U00172,145.64,20.23,CNY,Dining,Cafe B,"Guangzhou, China",Credit Card,2024-01-08 18:44:55,0.0,,Dining purchase at Cafe B,Monday,18.0,1.0
T00000335,U00201,145.48,145.48,USD,Utilities,Gas Company,"New York, USA",Credit Card,2024-01-08 19:19:59,0.0,,Utilities purchase at Gas Company,Monday,19.0,1.0
T00013835,U00085,2626567.4,166.24,IDR,Emergency Fund,Emergency Savings,"Jakarta, Indonesia",Bank Transfer,2024-01-08 19:57:49,0.0,,Emergency Fund purchase at Emergency Savings,Monday,19.0,1.0
T00002374,U00215,104.44,104.44,USD,Transportation,Gas Station,"New York, USA",Credit Card,2024-01-09 06:14:51,0.0,,Transportation purchase at Gas Station,Tuesday,6.0,1.0
T00000610,U00015,4287091.39,271.33,IDR,Insurance,Health Insurance,"Surabaya, Indonesia",Credit Card,2024-01-09 06:49:24,0.0,,Insurance purchase at Health Insurance,Tuesday,6.0,1.0
T00009911,U00001,776644.42,49.15,IDR,Entertainment,Gaming,"Bandung, Indonesia",Debit Card,2024-01-09 06:59:48,0.0,,Entertainment purchase at Gaming,Tuesday,6.0,1.0
T00013486,U00093,197.85,197.85,USD,Groceries,Safeway,"Chicago, USA",Bank Transfer,2024-01-09 09:59:47,0.0,,Groceries purchase at Safeway,Tuesday,9.0,1.0
T00001270,U00109,268.45,268.45,USD,Healthcare,Health Clinic,"Chicago, USA",Digital Wallet,2024-01-09 12:26:36,0.0,,Healthcare purchase at Health Clinic,Tuesday,12.0,1.0
T00005993,U00027,3779229.77,239.19,IDR,Hobbies,Craft Shop,"Jakarta, Indonesia",Bank Transfer,2024-01-09 13:06:16,0.0,,Hobbies purchase at Craft Shop,Tuesday,13.0,1.0
T00000302,U00166,84.67,84.67,USD,Dining,Fast Food C,"New York, USA",Bank Transfer,2024-01-09 13:21:15,0.0,,Dining purchase at Fast Food C,Tuesday,13.0,1.0
T00004728,U00024,99.42,99.42,USD,Transportation,Gas Station,"Los Angeles, USA",Credit Card,2024-01-09 13:52:15,0.0,,Transportation purchase at Gas Station,Tuesday,13.0,1.0
T00009670,U00199,79.63,79.63,USD,Utilities,Electric Co,"Chicago, USA",Digital Wallet,2024-01-09 14:06:29,0.0,,Utilities purchase at Electric Co,Tuesday,14.0,1.0
T00001167,U00075,943.38,131.03,CNY,Transportation,Gas Station,"Guangzhou, China",Digital Wallet,2024-01-09 14:12:07,0.0,,Transportation purchase at Gas Station,Tuesday,14.0,1.0
T00010685,U00187,2217.58,308.0,CNY,Emergency Fund,Emergency Savings,"Shanghai, China",Credit Card,2024-01-09 17:13:50,0.0,,Emergency Fund purchase at Emergency Savings,Tuesday,17.0,1.0
T00011885,U00035,422.28,422.28,USD,Emergency Fund,Emergency Savings,"Chicago, USA",Digital Wallet,2024-01-09 17:29:11,0.0,,Emergency Fund purchase at Emergency Savings,Tuesday,17.0,1.0
T00010529,U00033,696.97,96.8,CNY,Utilities,Gas Company,"Beijing, China",Digital Wallet,2024-01-09 17:37:45,0.0,,Utilities purchase at Gas Company,Tuesday,17.0,1.0
T00008939,U00174,4440676.1,281.06,IDR,Travel,Travel Agency,"Bandung, Indonesia",Credit Card,2024-01-09 17:49:20,0.0,,Travel purchase at Travel Agency,Tuesday,17.0,1.0
T00002003,U00114,300.0,308.22,USD,Insurance,Auto Insurance,"New York, USA",Bank Transfer,2024-01-09 18:21:47,1.0,round_amount,Insurance purchase at Auto Insurance,Tuesday,18.0,1.0
T00014706,U00203,2108947.69,133.48,IDR,Utilities,Water Dept,"Surabaya, Indonesia",Digital Wallet,2024-01-09 18:46:16,0.0,,Utilities purchase at Water Dept,Tuesday,18.0,1.0
T00006889,U00183,4776472.81,302.31,IDR,Insurance,Insurance Corp,"Jakarta, Indonesia",Bank Transfer,2024-01-09 19:01:33,0.0,,Insurance purchase at Insurance Corp,Tuesday,19.0,1.0
T00005512,U00120,302.05,41.95,CNY,Transportation,Public Transit,"Beijing, China",Credit Card,2024-01-09 19:20:06,0.0,,Transportation purchase at Public Transit,Tuesday,19.0,1.0
T00011066,U00224,348.24,348.24,USD,Insurance,Insurance Corp,"Chicago, USA",Debit Card,2024-01-09 20:46:07,0.0,,Insurance purchase at Insurance Corp,Tuesday,20.0,1.0
T00014983,U00097,1616.8,224.56,CNY,Emergency Fund,Emergency Savings,"Shanghai, China",Digital Wallet,2024-01-09 21:43:45,0.0,,Emergency Fund purchase at Emergency Savings,Tuesday,21.0,1.0
T00014585,U00009,2282845.95,144.48,IDR,Utilities,Gas Company,"Surabaya, Indonesia",Debit Card,2024-01-10 04:56:59,1.0,unusual_time,Utilities purchase at Gas Company,Wednesday,4.0,1.0
T00008849,U00045,253.47,253.47,USD,Healthcare,Doctor Office,"Los Angeles, USA",Bank Transfer,2024-01-10 05:40:28,0.0,,Healthcare purchase at Doctor Office,Wednesday,5.0,1.0
T00007734,U00123,442.2,61.42,CNY,Dining,Fast Food C,"Shanghai, China",Debit Card,2024-01-10 06:26:39,0.0,,Dining purchase at Fast Food C,Wednesday,6.0,1.0
T00014237,U00147,2303944.29,145.82,IDR,Groceries,Kroger,"Jakarta, Indonesia",Digital Wallet,2024-01-10 10:06:42,0.0,,Groceries purchase at Kroger,Wednesday,10.0,1.0
T00006816,U00086,3943568.23,249.59,IDR,Shopping,Mall Store,"Bandung, Indonesia",Bank Transfer,2024-01-10 10:42:03,0.0,,Shopping purchase at Mall Store,Wednesday,10.0,1.0
T00007089,U00160,7796776.03,493.47,IDR,Savings,High Yield Savings,"Jakarta, Indonesia",Bank Transfer,2024-01-10 11:01:11,0.0,,Savings purchase at High Yield Savings,Wednesday,11.0,1.0
T00013624,U00230,4727.14,434.18,USD,Emergency Fund,Emergency Savings,"New York, USA",Credit Card,2024-01-10 12:53:44,1.0,high_amount,Emergency Fund purchase at Emergency Savings,Wednesday,12.0,1.0
T00009166,U00078,688.02,95.56,CNY,Entertainment,Gaming,"Guangzhou, China",Bank Transfer,2024-01-10 13:14:09,0.0,,Entertainment purchase at Gaming,Wednesday,13.0,1.0
T00014704,U00144,192.39,192.39,USD,Investment,Mutual Fund,"Chicago, USA",Credit Card,2024-01-10 14:50:53,0.0,,Investment purchase at Mutual Fund,Wednesday,14.0,1.0
T00011602,U00197,318.27,318.27,USD,Healthcare,Pharmacy,"Los Angeles, USA",Credit Card,2024-01-10 16:56:32,0.0,,Healthcare purchase at Pharmacy,Wednesday,16.0,1.0
T00007067,U00165,1107.43,1107.43,USD,Rent,Property Management,"Chicago, USA",Debit Card,2024-01-10 17:20:07,0.0,,Rent purchase at Property Management,Wednesday,17.0,1.0
T00007873,U00190,467.61,64.95,CNY,Utilities,Gas Company,"Beijing, China",Bank Transfer,2024-01-10 18:44:26,0.0,,Utilities purchase at Gas Company,Wednesday,18.0,1.0
T00005139,U00006,2455058.05,155.38,IDR,Groceries,Whole Foods,"Surabaya, Indonesia",Debit Card,2024-01-10 18:55:19,0.0,,Groceries purchase at Whole Foods,Wednesday,18.0,1.0
T00004870,U00044,1926399.67,121.92,IDR,Utilities,Water Dept,"Jakarta, Indonesia",Digital Wallet,2024-01-10 18:59:02,0.0,,Utilities purchase at Water Dept,Wednesday,18.0,1.0
T00001380,U00215,534717.7,33.84,IDR,Entertainment,Cinema,"Jakarta, Indonesia",Bank Transfer,2024-01-10 19:06:58,0.0,,Entertainment purchase at Cinema,Wednesday,19.0,1.0
T00010856,U00247,3248552.66,205.6,IDR,Healthcare,City Hospital,"Surabaya, Indonesia",Credit Card,2024-01-10 19:55:12,0.0,,Healthcare purchase at City Hospital,Wednesday,19.0,1.0
T00009197,U00226,127.56,127.56,USD,Utilities,Electric Co,"Chicago, USA",Digital Wallet,2024-01-10 20:51:59,0.0,,Utilities purchase at Electric Co,Wednesday,20.0,1.0
T00009408,U00007,133.07,133.07,USD,Shopping,Mall Store,"New York, USA",Credit Card,2024-01-11 05:34:45,0.0,,Shopping purchase at Mall Store,Thursday,5.0,1.0
T00006927,U00212,9865199.8,624.38,IDR,Investment,Mutual Fund,"Bandung, Indonesia",Credit Card,2024-01-11 06:51:31,0.0,,Investment purchase at Mutual Fund,Thursday,6.0,1.0
T00000722,U00250,507.74,507.74,USD,Investment,Stock Broker,"Los Angeles, USA",Bank Transfer,2024-01-11 08:26:49,0.0,,Investment purchase at Stock Broker,Thursday,8.0,1.0
T00003598,U00249,102.71,102.71,USD,Healthcare,Doctor Office,"Chicago, USA",Digital Wallet,2024-01-11 09:16:35,0.0,,Healthcare purchase at Doctor Office,Thursday,9.0,1.0
T00002984,U00153,122.42,17.0,CNY,Groceries,Whole Foods,"Beijing, China",Debit Card,2024-01-11 10:25:06,0.0,,Groceries purchase at Whole Foods,Thursday,10.0,1.0
T00006676,U00120,2684234.92,169.89,IDR,Healthcare,City Hospital,"Surabaya, Indonesia",Credit Card,2024-01-11 10:59:52,0.0,,Healthcare purchase at City Hospital,Thursday,10.0,1.0
T00007229,U00061,45.32,45.32,USD,Dining,Diner D,"Chicago, USA",Digital Wallet,2024-01-11 11:31:54,0.0,,Dining purchase at Diner D,Thursday,11.0,1.0
T00002640,U00203,142.77,142.77,USD,Groceries,Safeway,"New York, USA",Bank Transfer,2024-01-11 13:05:46,0.0,,Groceries purchase at Safeway,Thursday,13.0,1.0
T00002917,U00240,390.9,54.29,CNY,Dining,Diner D,"Shanghai, China",Credit Card,2024-01-11 13:31:21,0.0,,Dining purchase at Diner D,Thursday,13.0,1.0
T00009696,U00050,933.15,933.15,USD,Rent,Landlord Payment,"Chicago, USA",Credit Card,2024-01-11 13:45:41,0.0,,Rent purchase at Landlord Payment,Thursday,13.0,1.0
T00007702,U00207,822.29,114.21,CNY,Shopping,Amazon,"Guangzhou, China",Bank Transfer,2024-01-11 15:26:05,0.0,,Shopping purchase at Amazon,Thursday,15.0,1.0
T00011081,U00105,2724486.01,172.44,IDR,Utilities,Electric Co,"Jakarta, Indonesia",Credit Card,2024-01-11 15:36:04,0.0,,Utilities purchase at Electric Co,Thursday,15.0,1.0
T00007659,U00060,2112.23,293.37,CNY,Shopping,Best Buy,"Beijing, China",Bank Transfer,2024-01-11 16:11:27,0.0,,Shopping purchase at Best Buy,Thursday,16.0,1.0
T00007558,U00131,1126196.24,71.28,IDR,Utilities,Water Dept,"Jakarta, Indonesia",Debit Card,2024-01-11 17:27:36,0.0,,Utilities purchase at Water Dept,Thursday,17.0,1.0
T00000026,U00213,1502.47,208.68,CNY,Hobbies,Music Store,"Beijing, China",Digital Wallet,2024-01-11 17:36:22,0.0,,Hobbies purchase at Music Store,Thursday,17.0,1.0
T00012731,U00083,587.21,587.21,USD,Savings,Savings Account,"Chicago, USA",Bank Transfer,2024-01-11 17:45:10,0.0,,Savings purchase at Savings Account,Thursday,17.0,1.0
T00004211,U00156,900.74,125.1,CNY,Hobbies,Book Store,"Beijing, China",Credit Card,2024-01-11 19:09:01,0.0,,Hobbies purchase at Book Store,Thursday,19.0,1.0
T00001182,U00220,102.71,102.71,USD,Shopping,Best Buy,"Los Angeles, USA",Debit Card,2024-01-11 19:09:35,0.0,,Shopping purchase at Best Buy,Thursday,19.0,1.0
T00007763,U00147,1449557.38,91.74,IDR,Utilities,Internet Provider,"Bandung, Indonesia",Debit Card,2024-01-11 19:40:03,0.0,,Utilities purchase at Internet Provider,Thursday,19.0,1.0
T00001969,U00010,59.88,59.88,USD,Emergency Fund,Emergency Savings,"New York, USA",Credit Card,2024-01-11 20:27:39,0.0,,Emergency Fund purchase at Emergency Savings,Thursday,20.0,1.0
T00004880,U00146,1124.93,156.24,CNY,Groceries,Whole Foods,"Beijing, China",Credit Card,2024-01-12 06:25:18,0.0,,Groceries purchase at Whole Foods,Friday,6.0,1.0
T00012136,U00077,1177.93,1177.93,USD,Rent,Landlord Payment,"New York, USA",Bank Transfer,2024-01-12 09:04:05,0.0,,Rent purchase at Landlord Payment,Friday,9.0,1.0
T00012680,U00095,4180414.66,264.58,IDR,Insurance,Insurance Corp,"Surabaya, Indonesia",Debit Card,2024-01-12 09:09:47,0.0,,Insurance purchase at Insurance Corp,Friday,9.0,1.0
T00002504,U00121,183.65,183.65,USD,Shopping,Best Buy,"New York, USA",Debit Card,2024-01-12 11:05:01,0.0,,Shopping purchase at Best Buy,Friday,11.0,1.0
T00003349,U00029,1543089.42,97.66,IDR,Emergency Fund,Emergency Savings,"Jakarta, Indonesia",Credit Card,2024-01-12 13:20:22,0.0,,Emergency Fund purchase at Emergency Savings,Friday,13.0,1.0
T00014280,U00129,3922.97,544.86,CNY,Investment,Mutual Fund,"Guangzhou, China",Debit Card,2024-01-12 14:09:41,0.0,,Investment purchase at Mutual Fund,Friday,14.0,1.0
T00010678,U00036,278.97,278.97,USD,Insurance,Insurance Corp,"Chicago, USA",Credit Card,2024-01-12 14:14:47,0.0,,Insurance purchase at Insurance Corp,Friday,14.0,1.0
T00007434,U00103,9001222.44,569.7,IDR,Travel,AirBnB,"Bandung, Indonesia",Bank Transfer,2024-01-12 14:46:05,0.0,,Travel purchase at AirBnB,Friday,14.0,1.0
T00007501,U00159,1100.0,1126.99,USD,Rent,Landlord Payment,"Chicago, USA",Credit Card,2024-01-12 16:45:52,1.0,round_amount,Rent purchase at Landlord Payment,Friday,16.0,1.0
T00009658,U00105,17633054.09,1116.02,IDR,Rent,Landlord Payment,"Surabaya, Indonesia",Digital Wallet,2024-01-12 16:53:52,0.0,,Rent purchase at Landlord Payment,Friday,16.0,1.0
T00006760,U00185,4676742.78,296.0,IDR,Shopping,Mall Store,"Bandung, Indonesia",Digital Wallet,2024-01-12 17:48:59,0.0,,Shopping purchase at Mall Store,Friday,17.0,1.0
T00006450,U00101,2249657.93,142.38,IDR,Groceries,Whole Foods,"Surabaya, Indonesia",Bank Transfer,2024-01-12 17:54:14,0.0,,Groceries purchase at Whole Foods,Friday,17.0,1.0
T00008099,U00184,1144.75,158.99,CNY,Groceries,Safeway,"Shanghai, China",Bank Transfer,2024-01-12 18:49:41,0.0,,Groceries purchase at Safeway,Friday,18.0,1.0
T00005781,U00036,2870.34,398.66,CNY,Investment,Mutual Fund,"Shanghai, China",Bank Transfer,2024-01-12 19:07:06,0.0,,Investment purchase at Mutual Fund,Friday,19.0,1.0
T00012790,U00123,3073.74,426.91,CNY,Shopping,Best Buy,"Guangzhou, China",Bank Transfer,2024-01-12 19:53:42,0.0,,Shopping purchase at Best Buy,Friday,19.0,1.0
T00005122,U00098,6219768.02,393.66,IDR,Insurance,Auto Insurance,"Surabaya, Indonesia",Digital Wallet,2024-01-12 20:02:36,0.0,,Insurance purchase at Auto Insurance,Friday,20.0,1.0
T00003399,U00034,401950.78,25.44,IDR,Groceries,Safeway,"Surabaya, Indonesia",Bank Transfer,2024-01-13 00:25:38,0.0,,Groceries purchase at Safeway,Saturday,0.0,1.0
T00000980,U00229,1756829.2,111.19,IDR,Transportation,Gas Station,"Bandung, Indonesia",Debit Card,2024-01-13 03:40:49,1.0,rapid_succession,Transportation purchase at Gas Station,Saturday,3.0,1.0
T00006384,U00247,6961491.69,440.6,IDR,Emergency Fund,Emergency Savings,"Bandung, Indonesia",Bank Transfer,2024-01-13 09:00:52,0.0,,Emergency Fund purchase at Emergency Savings,Saturday,9.0,1.0
T00003407,U00183,1217628.29,77.07,IDR,Groceries,Kroger,"Jakarta, Indonesia",Digital Wallet,2024-01-13 10:05:38,0.0,,Groceries purchase at Kroger,Saturday,10.0,1.0
T00010598,U00086,122.14,122.14,USD,Investment,Crypto Exchange,"Chicago, USA",Bank Transfer,2024-01-13 12:53:35,0.0,,Investment purchase at Crypto Exchange,Saturday,12.0,1.0
T00001168,U00085,2134689.9,135.11,IDR,Healthcare,Pharmacy,"Jakarta, Indonesia",Bank Transfer,2024-01-13 13:15:44,0.0,,Healthcare purchase at Pharmacy,Saturday,13.0,1.0
T00002545,U00242,119.35,119.35,USD,Utilities,Gas Company,"Los Angeles, USA",Digital Wallet,2024-01-13 14:05:00,0.0,,Utilities purchase at Gas Company,Saturday,14.0,1.0
T00009574,U00128,72.8,72.8,USD,Utilities,Electric Co,"New York, USA",Bank Transfer,2024-01-13 14:41:02,0.0,,Utilities purchase at Electric Co,Saturday,14.0,1.0
T00014754,U00247,1618866.77,102.46,IDR,Transportation,Parking,"Jakarta, Indonesia",Debit Card,2024-01-13 14:49:47,0.0,,Transportation purchase at Parking,Saturday,14.0,1.0
T00012318,U00205,313.97,43.61,CNY,Dining,Fast Food C,"Beijing, China",Bank Transfer,2024-01-13 16:17:54,0.0,,Dining purchase at Fast Food C,Saturday,16.0,1.0
T00011712,U00228,2362.91,328.18,CNY,Insurance,Insurance Corp,"Guangzhou, China",Debit Card,2024-01-13 17:00:09,0.0,,Insurance purchase at Insurance Corp,Saturday,17.0,1.0
T00007438,U00013,3296.74,457.88,CNY,Investment,Crypto Exchange,"Shanghai, China",Bank Transfer,2024-01-13 17:05:43,0.0,,Investment purchase at Crypto Exchange,Saturday,17.0,1.0
T00010988,U00109,58.79,58.79,USD,Dining,Cafe B,"New York, USA",Credit Card,2024-01-13 18:35:04,0.0,,Dining purchase at Cafe B,Saturday,18.0,1.0
T00005092,U00057,672.33,672.33,USD,Travel,Hotel,"Chicago, USA",Bank Transfer,2024-01-13 18:38:20,0.0,,Travel purchase at Hotel,Saturday,18.0,1.0
T00004254,U00207,149.18,20.72,CNY,Hobbies,Book Store,"Beijing, China",Bank Transfer,2024-01-13 20:11:20,0.0,,Hobbies purchase at Book Store,Saturday,20.0,1.0
T00004654,U00178,204.67,204.67,USD,Healthcare,Health Clinic,"New York, USA",Digital Wallet,2024-01-13 20:40:28,0.0,,Healthcare purchase at Health Clinic,Saturday,20.0,1.0
T00005018,U00154,18089613.21,110.37,IDR,Entertainment,Gaming,"Jakarta, Indonesia",Bank Transfer,2024-01-13 20:59:08,1.0,high_amount,Entertainment purchase at Gaming,Saturday,20.0,1.0
T00002087,U00042,254.14,254.14,USD,Healthcare,City Hospital,"Chicago, USA",Digital Wallet,2024-01-14 06:42:00,0.0,,Healthcare purchase at City Hospital,Sunday,6.0,1.0
T00002977,U00246,266.33,266.33,USD,Travel,Travel Agency,"Los Angeles, USA",Digital Wallet,2024-01-14 08:37:50,0.0,,Travel purchase at Travel Agency,Sunday,8.0,1.0
T00014598,U00086,962.86,133.73,CNY,Entertainment,Gaming,"Guangzhou, China",Debit Card,2024-01-14 09:29:40,0.0,,Entertainment purchase at Gaming,Sunday,9.0,1.0
T00013905,U00060,19.96,19.96,USD,Dining,Diner D,"Los Angeles, USA",Bank Transfer,2024-01-14 10:29:18,0.0,,Dining purchase at Diner D,Sunday,10.0,1.0
T00012746,U00150,6345501.23,401.61,IDR,Travel,Airline,"Surabaya, Indonesia",Bank Transfer,2024-01-14 10:40:41,0.0,,Travel purchase at Airline,Sunday,10.0,1.0
T00008247,U00166,14550632.64,920.93,IDR,Travel,AirBnB,"Bandung, Indonesia",Credit Card,2024-01-14 10:59:45,0.0,,Travel purchase at AirBnB,Sunday,10.0,1.0
T00009135,U00033,3012.55,418.41,CNY,Savings,High Yield Savings,"Guangzhou, China",Bank Transfer,2024-01-14 11:04:53,0.0,,Savings purchase at High Yield Savings,Sunday,11.0,1.0
T00008444,U00247,2680143.17,169.63,IDR,Shopping,Target,"Bandung, Indonesia",Digital Wallet,2024-01-14 11:37:26,0.0,,Shopping purchase at Target,Sunday,11.0,1.0
T00004098,U00178,59.27,59.27,USD,Utilities,Water Dept,"Los Angeles, USA",Debit Card,2024-01-14 12:19:10,0.0,,Utilities purchase at Water Dept,Sunday,12.0,1.0
T00001566,U00179,1555.83,216.09,CNY,Hobbies,Sports Store,"Shanghai, China",Digital Wallet,2024-01-14 12:58:23,0.0,,Hobbies purchase at Sports Store,Sunday,12.0,1.0
T00001311,U00236,119.91,119.91,USD,Entertainment,Cinema,"Chicago, USA",Digital Wallet,2024-01-14 13:07:43,0.0,,Entertainment purchase at Cinema,Sunday,13.0,1.0
